543.6434168322318,260.56444745757
172.6046660599476,558.4034720332254
724.6570855773465,241.5087033027194
753.015404999323,395.1510708794474
687.1976948568492,507.28017972239434
457.67595121209484,53.31206757693428
406.674473423889,402.97071621693914
478.97721446804985,549.8469936437967
304.21005570599397,63.26060663981029
530.5974624548454,505.83059015167123
56.46740465798445,423.0558415961055
247.03369315647723,324.40572278706435
516.6778515787131,550.2758291805894
217.15713916766757,471.5643985438683
748.7803407872319,124.51067550232227
598.4581777981475,64.3485787514237
328.11785277042316,186.63302360751135
312.1403416676299,556.8945899545822
584.1329420012072,328.08270088239226
488.53343675122477,184.60031002481492
675.8992546632352,558.2836362657785
97.34517292035525,364.45049206956634
592.1214825265141,413.9821504603805
350.8393010848586,350.87632916443823
119.61785601555411,285.0278322853101
647.9743863159092,41.30183098425423
131.1737498890923,44.57064551458182
149.4269285149431,194.08023354476933
43.61006543692779,166.26757027756622
760.2327329252031,443.1237270609334
