417.79210464519366,542.2501220671222
749.6459315043826,269.26535556719807
270.31714226937765,45.86290725235631
752.8023308456849,355.81694431433203
615.5816356009789,229.938593449466
328.12336829163434,230.1733453062613
56.679905611596986,203.89397061381274
494.7651296495043,405.8576195619759
211.50284507328053,327.1579238306393
631.9283367432572,234.1972049647784
385.0958593199017,555.9235041072229
713.984017480188,113.5657306477722
310.88921726375514,416.297445026637
740.2353286709408,43.202259140336494
226.8539286410619,550.1628002225643
707.5086388399147,552.4714289173122
761.0020144529857,104.86977339151068
52.554545122674575,282.3705358492726
537.264180732597,81.10347887355863
544.2140383779276,550.779411550521
444.63461289267485,43.279046125066806
388.68940213643106,367.64852179661364
658.7275102011128,447.6743027873491
494.8447067967902,209.8283555955024
42.95229121467487,410.5989641820654
78.11591108498992,468.7711959899405
547.745364045302,373.26396787937693
337.4451333772563,161.0702535185937
706.4966744481064,529.317592621439
102.12049361242632,43.2597756693163
